Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,68124;0,03564;0,68119;0,02520;0,68175;0,04361;0,68075;0,05039;
0,68114;0,03564;0,68122;0,02520;0,68173;0,04361;0,68069;0,05039;
0,68117;0,03564;0,68124;0,02520;0,68174;0,04361;0,68070;0,05039;
0,68119;0,03564;0,68120;0,02520;0,68172;0,04361;0,68069;0,05039;
0,68116;0,03564;0,68118;0,02520;0,68167;0,04361;0,68070;0,05039;
0,68114;0,03564;0,68114;0,02520;0,68165;0,04361;0,68066;0,05039;
0,68111;0,03564;0,68104;0,02520;0,68160;0,04361;0,68060;0,05039;
0,68101;0,03564;0,68095;0,02520;0,68148;0,04361;0,68049;0,05039;
0,68093;0,03564;0,68090;0,02520;0,68140;0,04361;0,68043;0,05039;
0,68088;0,03564;0,68077;0,02520;0,68132;0,04361;0,68031;0,05039;
0,68075;0,03564;0,68066;0,02520;0,68119;0,04361;0,68021;0,05039;
0,68064;0,03564;0,68062;0,02520;0,68111;0,04361;0,68014;0,05039;
0,68064;0,03564;0,68053;0,02520;0,68105;0,04361;0,68007;0,05039;
0,68055;0,03564;0,68044;0,02520;0,68096;0,04361;0,68000;0,05039;
0,68046;0,03564;0,68034;0,02520;0,68084;0,04361;0,67993;0,05039;
0,68035;0,03564;0,68026;0,02520;0,68071;0,04361;0,67985;0,05039;
0,68024;0,03564;0,68017;0,02520;0,68066;0,04361;0,67969;0,05039;
0,68015;0,03564;0,68010;0,02520;0,68056;0,04361;0,67962;0,05039;
0,68010;0,03564;0,68011;0,02520;0,68052;0,04361;0,67960;0,05039;
0,68010;0,03564;0,68015;0,02520;0,68054;0,04361;0,67962;0,05039;
0,68015;0,03564;0,68018;0,02520;0,68056;0,04361;0,67966;0,05039;
0,68017;0,03564;0,67989;0,02520;0,68058;0,04361;0,67934;0,05039;
0,67988;0,03564;0,67970;0,02520;0,68032;0,04361;0,67910;0,05039;
0,67969;0,03564;0,67948;0,02520;0,68009;0,04361;0,67892;0,05039;
0,67947;0,03564;0,67937;0,02520;0,67993;0,04361;0,67877;0,05039;
0,67937;0,03564;0,67927;0,02520;0,67979;0,04361;0,67863;0,05039;
0,67926;0,03564;0,67907;0,02520;0,67967;0,04361;0,67844;0,05039;
0,67907;0,03564;0,67889;0,02520;0,67944;0,04361;0,67824;0,05039;
0,67889;0,03564;0,67871;0,02520;0,67927;0,04361;0,67811;0,05039;
