<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2022.08.17	11:32:49.429	134.771	134.771			6
2022.08.17	11:32:49.528	134.773	134.773			6
2022.08.17	11:32:49.627	134.772	134.772			6
2022.08.17	11:32:49.729	134.773	134.773			6
2022.08.17	11:32:49.829	134.771	134.771			6
2022.08.17	11:32:49.953	134.772	134.772			6
2022.08.17	11:32:50.175	134.771	134.771			6
2022.08.17	11:32:50.284	134.772	134.772			6
2022.08.17	11:32:50.381	134.770	134.770			6
2022.08.17	11:32:50.576	134.771	134.771			6
2022.08.17	11:32:50.684	134.770	134.770			6
2022.08.17	11:32:50.812	134.771	134.771			6
2022.08.17	11:32:51.028	134.770	134.770			6
2022.08.17	11:32:51.125	134.771	134.771			6
2022.08.17	11:32:51.535	134.770	134.770			6
2022.08.17	11:32:51.784	134.772	134.772			6
2022.08.17	11:32:51.981	134.771	134.771			6
2022.08.17	11:32:52.091	134.772	134.772			6
2022.08.17	11:32:52.188	134.771	134.771			6
2022.08.17	11:32:52.298	134.769	134.769			6
2022.08.17	11:32:52.409	134.768	134.768			6
2022.08.17	11:32:52.519	134.767	134.767			6
2022.08.17	11:32:52.934	134.768	134.768			6
2022.08.17	11:32:54.220	134.767	134.767			6
2022.08.17	11:32:54.441	134.768	134.768			6
2022.08.17	11:32:54.550	134.767	134.767			6
2022.08.17	11:32:54.648	134.759	134.759			6
2022.08.17	11:32:54.750	134.760	134.760			6
2022.08.17	11:32:54.847	134.758	134.758			6
2022.08.17	11:32:55.205	134.759	134.759			6
2022.08.17	11:32:55.306	134.758	134.758			6
2022.08.17	11:32:55.404	134.759	134.759			6
2022.08.17	11:32:55.602	134.758	134.758			6
2022.08.17	11:32:55.711	134.759	134.759			6
2022.08.17	11:32:56.453	134.758	134.758			6
2022.08.17	11:32:56.548	134.759	134.759			6
2022.08.17	11:32:56.909	134.758	134.758			6
2022.08.17	11:32:57.115	134.759	134.759			6
2022.08.17	11:32:57.310	134.758	134.758			6
2022.08.17	11:32:57.407	134.759	134.759			6
2022.08.17	11:32:57.642	134.756	134.756			6
2022.08.17	11:32:57.762	134.757	134.757			6
2022.08.17	11:32:57.985	134.756	134.756			6
2022.08.17	11:32:58.095	134.750	134.750			6
2022.08.17	11:32:58.292	134.749	134.749			6
2022.08.17	11:32:58.396	134.748	134.748			6
2022.08.17	11:32:58.821	134.747	134.747			6
2022.08.17	11:32:58.916	134.748	134.748			6
2022.08.17	11:32:59.121	134.747	134.747			6
2022.08.17	11:32:59.222	134.748	134.748			6
2022.08.17	11:32:59.478	134.747	134.747			6
2022.08.17	11:32:59.879	134.746	134.746			6
2022.08.17	11:33:00.076	134.746				2
2022.08.17	11:33:00.327	134.745	134.745			6
2022.08.17	11:33:00.421	134.746	134.746			6
2022.08.17	11:33:00.520	134.744	134.744			6
2022.08.17	11:33:00.624	134.746	134.746			6
2022.08.17	11:33:01.388	134.747	134.747			6
2022.08.17	11:33:01.483	134.748	134.748			6
2022.08.17	11:33:01.778	134.747	134.747			6
2022.08.17	11:33:01.914	134.748	134.748			6
2022.08.17	11:33:02.883	134.747	134.747			6
2022.08.17	11:33:03.094	134.748	134.748			6
2022.08.17	11:33:03.289	134.749	134.749			6
2022.08.17	11:33:03.390	134.748	134.748			6
2022.08.17	11:33:03.762	134.750	134.750			6
2022.08.17	11:33:05.680	134.752	134.752			6
2022.08.17	11:33:05.868	134.751	134.751			6
2022.08.17	11:33:06.065	134.752	134.752			6
2022.08.17	11:33:06.192	134.750	134.750			6
2022.08.17	11:33:06.306	134.751	134.751			6
2022.08.17	11:33:06.608	134.749	134.749			6
2022.08.17	11:33:06.708	134.748	134.748			6
2022.08.17	11:33:07.166	134.747	134.747			6
2022.08.17	11:33:07.372	134.745	134.745			6
2022.08.17	11:33:07.568	134.746	134.746			6
2022.08.17	11:33:07.670	134.744	134.744			6
2022.08.17	11:33:08.123	134.746	134.746			6
2022.08.17	11:33:08.426	134.745	134.745			6
2022.08.17	11:33:09.599	134.744	134.744			6
2022.08.17	11:33:09.726	134.745	134.745			6
2022.08.17	11:33:09.921	134.744	134.744			6
2022.08.17	11:33:10.140	134.745	134.745			6
2022.08.17	11:33:11.527	134.744	134.744			6
2022.08.17	11:33:13.015	134.743	134.743			6
2022.08.17	11:33:13.448	134.744	134.744			6
2022.08.17	11:33:14.099	134.743	134.743			6
2022.08.17	11:33:14.197	134.744	134.744			6
2022.08.17	11:33:14.730	134.743	134.743			6
2022.08.17	11:33:14.954	134.741	134.741			6
2022.08.17	11:33:15.055	134.742	134.742			6
2022.08.17	11:33:15.161	134.744	134.744			6
2022.08.17	11:33:15.359	134.746	134.746			6
2022.08.17	11:33:15.458	134.747	134.747			6
2022.08.17	11:33:15.711	134.745	134.745			6
2022.08.17	11:33:15.834	134.746	134.746			6
2022.08.17	11:33:16.210	134.745	134.745			6
2022.08.17	11:33:16.313	134.747	134.747			6
2022.08.17	11:33:16.663	134.748	134.748			6
2022.08.17	11:33:16.958	134.747	134.747			6
2022.08.17	11:33:17.065	134.744	134.744			6
2022.08.17	11:33:17.171	134.745	134.745			6
2022.08.17	11:33:17.297	134.743	134.743			6
2022.08.17	11:33:17.420	134.744	134.744			6
2022.08.17	11:33:17.537	134.743	134.743			6
2022.08.17	11:33:17.734	134.744	134.744			6
2022.08.17	11:33:17.846	134.743	134.743			6
2022.08.17	11:33:17.941	134.744	134.744			6
2022.08.17	11:33:18.266	134.743	134.743			6
2022.08.17	11:33:18.472	134.741	134.741			6
2022.08.17	11:33:18.574	134.740	134.740			6
2022.08.17	11:33:18.671	134.739	134.739			6
2022.08.17	11:33:18.869	134.738	134.738			6
2022.08.17	11:33:19.122	134.739	134.739			6
2022.08.17	11:33:19.850	134.740	134.740			6
2022.08.17	11:33:19.976	134.739	134.739			6
2022.08.17	11:33:20.489	134.743	134.743			6
2022.08.17	11:33:20.838	134.744	134.744			6
2022.08.17	11:33:20.936	134.743	134.743			6
2022.08.17	11:33:21.124	134.744	134.744			6
2022.08.17	11:33:21.781	134.742	134.742			6
2022.08.17	11:33:21.890	134.745	134.745			6
2022.08.17	11:33:22.090	134.746	134.746			6
2022.08.17	11:33:22.286	134.747	134.747			6
2022.08.17	11:33:23.489	134.748	134.748			6
2022.08.17	11:33:23.588	134.747	134.747			6
2022.08.17	11:33:23.689	134.748	134.748			6
2022.08.17	11:33:23.791	134.746	134.746			6
2022.08.17	11:33:23.896	134.748	134.748			6
2022.08.17	11:33:23.993	134.746	134.746			6
2022.08.17	11:33:24.124	134.748	134.748			6
2022.08.17	11:33:24.239	134.746	134.746			6
2022.08.17	11:33:24.356	134.747	134.747			6
2022.08.17	11:33:24.449	134.746	134.746			6
2022.08.17	11:33:24.554	134.748	134.748			6
2022.08.17	11:33:24.649	134.746	134.746			6
2022.08.17	11:33:24.742	134.747	134.747			6
2022.08.17	11:33:24.850	134.748	134.748			6
2022.08.17	11:33:25.597	134.747	134.747			6
2022.08.17	11:33:25.704	134.748	134.748			6
2022.08.17	11:33:26.259	134.747	134.747			6
2022.08.17	11:33:26.902	134.748	134.748			6
2022.08.17	11:33:27.213	134.750	134.750			6
2022.08.17	11:33:27.314	134.749	134.749			6
2022.08.17	11:33:27.421	134.750	134.750			6
2022.08.17	11:33:27.663	134.749	134.749			6
2022.08.17	11:33:27.763	134.750	134.750			6
2022.08.17	11:33:28.515	134.749	134.749			6
2022.08.17	11:33:28.717	134.748	134.748			6
2022.08.17	11:33:28.819	134.749	134.749			6
2022.08.17	11:33:29.020	134.750	134.750			6
2022.08.17	11:33:29.666	134.751	134.751			6
2022.08.17	11:33:30.421	134.750	134.750			6
2022.08.17	11:33:30.830	134.751	134.751			6
2022.08.17	11:33:31.084	134.753	134.753			6
2022.08.17	11:33:31.282	134.754	134.754			6
2022.08.17	11:33:34.145	134.752	134.752			6
2022.08.17	11:33:34.252	134.754	134.754			6
2022.08.17	11:33:34.379	134.753	134.753			6
2022.08.17	11:33:34.498	134.754	134.754			6
2022.08.17	11:33:34.592	134.752	134.752			6
2022.08.17	11:33:34.700	134.754	134.754			6
2022.08.17	11:33:34.906	134.752	134.752			6
2022.08.17	11:33:35.001	134.753	134.753			6
2022.08.17	11:33:35.557	134.752	134.752			6
2022.08.17	11:33:35.663	134.747	134.747			6
2022.08.17	11:33:35.861	134.746	134.746			6
2022.08.17	11:33:35.965	134.745	134.745			6
2022.08.17	11:33:36.086	134.743	134.743			6
2022.08.17	11:33:36.217	134.745	134.745			6
2022.08.17	11:33:36.313	134.744	134.744			6
2022.08.17	11:33:36.405	134.745	134.745			6
2022.08.17	11:33:37.793	134.744	134.744			6
2022.08.17	11:33:37.923	134.743	134.743			6
2022.08.17	11:33:38.018	134.744	134.744			6
2022.08.17	11:33:38.119	134.745	134.745			6
2022.08.17	11:33:38.318	134.744	134.744			6
2022.08.17	11:33:38.637	134.745	134.745			6
2022.08.17	11:33:38.760	134.744	134.744			6
2022.08.17	11:33:39.365	134.745	134.745			6
2022.08.17	11:33:39.623	134.744	134.744			6
2022.08.17	11:33:39.818	134.740	134.740			6
2022.08.17	11:33:39.919	134.741	134.741			6
2022.08.17	11:33:40.016	134.740	134.740			6
2022.08.17	11:33:40.117	134.743	134.743			6
2022.08.17	11:33:40.468	134.741	134.741			6
2022.08.17	11:33:41.712	134.742	134.742			6
2022.08.17	11:33:42.480	134.741	134.741			6
2022.08.17	11:33:42.575	134.738	134.738			6
2022.08.17	11:33:43.231	134.739	134.739			6
2022.08.17	11:33:43.329	134.738	134.738			6
2022.08.17	11:33:43.432	134.739	134.739			6
2022.08.17	11:33:43.625	134.738	134.738			6
2022.08.17	11:33:43.868	134.739	134.739			6
2022.08.17	11:33:44.284	134.741	134.741			6
2022.08.17	11:33:44.377	134.740	134.740			6
2022.08.17	11:33:44.484	134.739	134.739			6
2022.08.17	11:33:44.603	134.738	134.738			6
2022.08.17	11:33:46.735	134.739	134.739			6
2022.08.17	11:33:46.835	134.740	134.740			6
2022.08.17	11:33:47.580	134.742	134.742			6
2022.08.17	11:33:47.781	134.743	134.743			6
2022.08.17	11:33:48.021	134.742	134.742			6
2022.08.17	11:33:48.131	134.743	134.743			6
2022.08.17	11:33:48.335	134.739	134.739			6
2022.08.17	11:33:48.434	134.738	134.738			6
2022.08.17	11:33:48.634	134.739	134.739			6
2022.08.17	11:33:48.738	134.738	134.738			6
2022.08.17	11:33:48.863	134.739	134.739			6
2022.08.17	11:33:48.988	134.738	134.738			6
2022.08.17	11:33:49.113	134.739	134.739			6
2022.08.17	11:33:49.317	134.738	134.738			6
2022.08.17	11:33:49.540	134.739	134.739			6
2022.08.17	11:33:49.648	134.738	134.738			6
2022.08.17	11:33:49.739	134.739	134.739			6
2022.08.17	11:33:50.039	134.738	134.738			6
2022.08.17	11:33:50.137	134.739	134.739			6
2022.08.17	11:33:50.246	134.738	134.738			6
2022.08.17	11:33:50.339	134.739	134.739			6
2022.08.17	11:33:50.448	134.738	134.738			6
2022.08.17	11:33:50.564	134.739	134.739			6
2022.08.17	11:33:50.788	134.738	134.738			6
2022.08.17	11:33:51.099	134.736	134.736			6
2022.08.17	11:33:51.201	134.730	134.730			6
2022.08.17	11:33:51.307	134.732	134.732			6
2022.08.17	11:33:51.424	134.729	134.729			6
2022.08.17	11:33:51.541	134.730	134.730			6
2022.08.17	11:33:51.641	134.729	134.729			6
2022.08.17	11:33:51.842	134.730	134.730			6
2022.08.17	11:33:52.153	134.734	134.734			6
2022.08.17	11:33:52.399	134.733	134.733			6
2022.08.17	11:33:52.496	134.734	134.734			6
2022.08.17	11:33:53.130	134.733	134.733			6
2022.08.17	11:33:53.254	134.734	134.734			6
2022.08.17	11:33:55.164	134.733	134.733			6
2022.08.17	11:33:55.277	134.734	134.734			6
2022.08.17	11:33:55.579	134.730	134.730			6
2022.08.17	11:33:55.700	134.727	134.727			6
2022.08.17	11:33:55.917	134.726	134.726			6
2022.08.17	11:33:56.439	134.725	134.725			6
2022.08.17	11:33:56.562	134.724	134.724			6
2022.08.17	11:33:56.786	134.727	134.727			6
2022.08.17	11:33:56.876	134.726	134.726			6
2022.08.17	11:33:56.983	134.727	134.727			6
2022.08.17	11:33:57.852	134.726	134.726			6
2022.08.17	11:33:57.952	134.727	134.727			6
2022.08.17	11:33:58.151	134.726	134.726			6
2022.08.17	11:33:59.648	134.727	134.727			6
2022.08.17	11:33:59.744	134.728	134.728			6
2022.08.17	11:33:59.853	134.727	134.727			6
2022.08.17	11:33:59.974	134.728	134.728			6
2022.08.17	11:34:00.091	134.727	134.727			6
2022.08.17	11:34:00.195	134.728	134.728			6
2022.08.17	11:34:00.824	134.727	134.727			6
2022.08.17	11:34:00.944	134.728	134.728			6
2022.08.17	11:34:02.296	134.729	134.729			6
2022.08.17	11:34:02.405	134.727	134.727			6
2022.08.17	11:34:02.534	134.726	134.726			6
2022.08.17	11:34:02.959	134.728	134.728			6
2022.08.17	11:34:03.262	134.727	134.727			6
2022.08.17	11:34:03.384	134.728	134.728			6
2022.08.17	11:34:03.508	134.727	134.727			6
2022.08.17	11:34:03.605	134.728	134.728			6
2022.08.17	11:34:03.709	134.729	134.729			6
2022.08.17	11:34:03.810	134.731	134.731			6
2022.08.17	11:34:04.010	134.732	134.732			6
2022.08.17	11:34:04.116	134.731	134.731			6
2022.08.17	11:34:10.143	134.730	134.730			6
2022.08.17	11:34:11.299	134.731	134.731			6
2022.08.17	11:34:11.392	134.730	134.730			6
2022.08.17	11:34:12.248	134.731	134.731			6
2022.08.17	11:34:12.350	134.730	134.730			6
2022.08.17	11:34:12.557	134.731	134.731			6
2022.08.17	11:34:12.907	134.734	134.734			6
2022.08.17	11:34:13.006	134.737	134.737			6
2022.08.17	11:34:13.106	134.738	134.738			6
2022.08.17	11:34:13.515	134.739	134.739			6
2022.08.17	11:34:13.631	134.738	134.738			6
2022.08.17	11:34:13.859	134.740	134.740			6
2022.08.17	11:34:13.954	134.739	134.739			6
2022.08.17	11:34:14.056	134.740	134.740			6
2022.08.17	11:34:15.008	134.738	134.738			6
2022.08.17	11:34:15.339	134.739	134.739			6
2022.08.17	11:34:15.559	134.738	134.738			6
2022.08.17	11:34:15.864	134.739	134.739			6
2022.08.17	11:34:15.960	134.738	134.738			6
2022.08.17	11:34:16.191	134.739	134.739			6
2022.08.17	11:34:16.817	134.738	134.738			6
2022.08.17	11:34:16.850	134.739	134.739			6
2022.08.17	11:34:16.949	134.740	134.740			6
2022.08.17	11:34:17.172	134.738	134.738			6
2022.08.17	11:34:17.273	134.739	134.739			6
2022.08.17	11:34:17.370	134.738	134.738			6
2022.08.17	11:34:17.474	134.739	134.739			6
2022.08.17	11:34:18.216	134.738	134.738			6
2022.08.17	11:34:18.322	134.739	134.739			6
2022.08.17	11:34:18.627	134.738	134.738			6
2022.08.17	11:34:18.751	134.739	134.739			6
2022.08.17	11:34:19.278	134.738	134.738			6
2022.08.17	11:34:19.757	134.739	134.739			6
2022.08.17	11:34:20.131	134.738	134.738			6
2022.08.17	11:34:23.156	134.740	134.740			6
2022.08.17	11:34:23.251	134.741	134.741			6
2022.08.17	11:34:23.353	134.740	134.740			6
2022.08.17	11:34:24.730	134.741	134.741			6
2022.08.17	11:34:24.855	134.740	134.740			6
2022.08.17	11:34:26.317	134.742	134.742			6
2022.08.17	11:34:26.441	134.743	134.743			6
2022.08.17	11:34:26.654	134.744	134.744			6
2022.08.17	11:34:26.867	134.743	134.743			6
2022.08.17	11:34:26.966	134.742	134.742			6
2022.08.17	11:34:27.066	134.743	134.743			6
2022.08.17	11:34:27.168	134.742	134.742			6
2022.08.17	11:34:27.515	134.743	134.743			6
2022.08.17	11:34:28.369	134.742	134.742			6
2022.08.17	11:34:28.997	134.743	134.743			6
2022.08.17	11:34:29.530	134.741	134.741			6
2022.08.17	11:34:29.858	134.735	134.735			6
2022.08.17	11:34:29.977	134.734	134.734			6
2022.08.17	11:34:30.180	134.733	134.733			6
2022.08.17	11:34:32.187	134.734	134.734			6
2022.08.17	11:34:32.288	134.733	134.733			6
2022.08.17	11:34:32.934	134.734	134.734			6
2022.08.17	11:34:33.492	134.733	134.733			6
2022.08.17	11:34:34.864	134.735	134.735			6
2022.08.17	11:34:35.707	134.745	134.745			6
2022.08.17	11:34:35.848	134.744	134.744			6
2022.08.17	11:34:35.957	134.747	134.747			6
2022.08.17	11:34:36.161	134.746	134.746			6
2022.08.17	11:34:36.264	134.745	134.745			6
2022.08.17	11:34:36.814	134.743	134.743			6
2022.08.17	11:34:37.018	134.742	134.742			6
2022.08.17	11:34:37.205	134.743	134.743			6
2022.08.17	11:34:37.424	134.744	134.744			6
2022.08.17	11:34:37.666	134.745	134.745			6
2022.08.17	11:34:37.765	134.744	134.744			6
2022.08.17	11:34:39.130	134.743	134.743			6
2022.08.17	11:34:39.263	134.744	134.744			6
2022.08.17	11:34:39.382	134.743	134.743			6
2022.08.17	11:34:39.474	134.744	134.744			6
2022.08.17	11:34:39.574	134.743	134.743			6
2022.08.17	11:34:39.677	134.744	134.744			6
2022.08.17	11:34:40.234	134.745	134.745			6
2022.08.17	11:34:40.533	134.746	134.746			6
2022.08.17	11:34:40.968	134.745	134.745			6
2022.08.17	11:34:41.386	134.743	134.743			6
2022.08.17	11:34:41.688	134.744	134.744			6
2022.08.17	11:34:42.032	134.745	134.745			6
2022.08.17	11:34:44.254	134.746	134.746			6
2022.08.17	11:34:44.499	134.747	134.747			6
2022.08.17	11:34:45.645	134.748	134.748			6
2022.08.17	11:34:45.843	134.747	134.747			6
2022.08.17	11:34:47.353	134.749	134.749			6
2022.08.17	11:34:47.447	134.750	134.750			6
2022.08.17	11:34:47.553	134.753	134.753			6
2022.08.17	11:34:47.657	134.754	134.754			6
2022.08.17	11:34:47.902	134.753	134.753			6
2022.08.17	11:34:48.001	134.751	134.751			6
2022.08.17	11:34:48.205	134.749	134.749			6
2022.08.17	11:34:48.305	134.748	134.748			6
2022.08.17	11:34:49.058	134.749	134.749			6
2022.08.17	11:34:49.161	134.748	134.748			6
2022.08.17	11:34:51.510	134.749	134.749			6
2022.08.17	11:34:51.618	134.748	134.748			6
2022.08.17	11:34:51.727	134.749	134.749			6
2022.08.17	11:34:54.481	134.752	134.752			6
2022.08.17	11:34:54.608	134.754	134.754			6
2022.08.17	11:34:54.726	134.755	134.755			6
2022.08.17	11:34:56.636	134.756	134.756			6
2022.08.17	11:34:57.042	134.755	134.755			6
2022.08.17	11:34:57.295	134.756	134.756			6
2022.08.17	11:34:57.489	134.757	134.757			6
2022.08.17	11:34:59.865	134.756	134.756			6
2022.08.17	11:35:00.067	134.756				2
2022.08.17	11:35:00.269	134.754	134.754			6
2022.08.17	11:35:00.478	134.752	134.752			6
2022.08.17	11:35:00.595	134.750	134.750			6
2022.08.17	11:35:00.814	134.749	134.749			6
2022.08.17	11:35:01.212	134.750	134.750			6
2022.08.17	11:35:02.921	134.749	134.749			6
2022.08.17	11:35:03.267	134.750	134.750			6
2022.08.17	11:35:03.375	134.749	134.749			6
2022.08.17	11:35:03.676	134.750	134.750			6
2022.08.17	11:35:07.022	134.752	134.752			6
2022.08.17	11:35:07.118	134.753	134.753			6
2022.08.17	11:35:07.223	134.750	134.750			6
2022.08.17	11:35:07.319	134.747	134.747			6
2022.08.17	11:35:07.646	134.746	134.746			6
2022.08.17	11:35:09.564	134.744	134.744			6
2022.08.17	11:35:09.864	134.745	134.745			6
2022.08.17	11:35:10.222	134.744	134.744			6
2022.08.17	11:35:10.316	134.745	134.745			6
2022.08.17	11:35:10.414	134.744	134.744			6
2022.08.17	11:35:10.724	134.745	134.745			6
2022.08.17	11:35:12.690	134.746	134.746			6
2022.08.17	11:35:12.783	134.745	134.745			6
2022.08.17	11:35:13.083	134.746	134.746			6
2022.08.17	11:35:14.030	134.744	134.744			6
2022.08.17	11:35:14.149	134.746	134.746			6
2022.08.17	11:35:14.264	134.745	134.745			6
2022.08.17	11:35:15.973	134.746	134.746			6
2022.08.17	11:35:16.101	134.747	134.747			6
2022.08.17	11:35:16.199	134.746	134.746			6
2022.08.17	11:35:16.401	134.747	134.747			6
2022.08.17	11:35:18.015	134.746	134.746			6
2022.08.17	11:35:18.125	134.747	134.747			6
2022.08.17	11:35:18.220	134.746	134.746			6
2022.08.17	11:35:18.546	134.743	134.743			6
2022.08.17	11:35:18.763	134.744	134.744			6
2022.08.17	11:35:18.966	134.743	134.743			6
2022.08.17	11:35:19.063	134.744	134.744			6
2022.08.17	11:35:19.402	134.743	134.743			6
2022.08.17	11:35:19.922	134.744	134.744			6
2022.08.17	11:35:20.877	134.745	134.745			6
2022.08.17	11:35:23.444	134.744	134.744			6
2022.08.17	11:35:23.673	134.745	134.745			6
2022.08.17	11:35:23.800	134.747	134.747			6
2022.08.17	11:35:24.094	134.748	134.748			6
2022.08.17	11:35:24.192	134.750	134.750			6
2022.08.17	11:35:24.648	134.749	134.749			6
2022.08.17	11:35:24.948	134.751	134.751			6
2022.08.17	11:35:25.048	134.752	134.752			6
2022.08.17	11:35:25.259	134.754	134.754			6
2022.08.17	11:35:25.508	134.755	134.755			6
2022.08.17	11:35:25.608	134.756	134.756			6
2022.08.17	11:35:25.705	134.757	134.757			6
2022.08.17	11:35:32.335	134.759	134.759			6
2022.08.17	11:35:32.438	134.760	134.760			6
2022.08.17	11:35:34.339	134.759	134.759			6
2022.08.17	11:35:34.540	134.760	134.760			6
2022.08.17	11:35:34.774	134.763	134.763			6
2022.08.17	11:35:34.994	134.762	134.762			6
2022.08.17	11:35:35.505	134.763	134.763			6
2022.08.17	11:35:35.738	134.764	134.764			6
2022.08.17	11:35:36.345	134.763	134.763			6
2022.08.17	11:35:37.552	134.762	134.762			6
2022.08.17	11:35:37.952	134.763	134.763			6
2022.08.17	11:35:38.180	134.764	134.764			6
2022.08.17	11:35:38.302	134.762	134.762			6
2022.08.17	11:35:38.512	134.764	134.764			6
2022.08.17	11:35:38.914	134.767	134.767			6
2022.08.17	11:35:39.043	134.769	134.769			6
2022.08.17	11:35:39.158	134.770	134.770			6
2022.08.17	11:35:40.018	134.765	134.765			6
2022.08.17	11:35:40.115	134.763	134.763			6
2022.08.17	11:35:40.319	134.762	134.762			6
2022.08.17	11:35:40.976	134.758	134.758			6
2022.08.17	11:35:41.071	134.759	134.759			6
2022.08.17	11:35:41.175	134.757	134.757			6
2022.08.17	11:35:41.597	134.755	134.755			6
2022.08.17	11:35:42.450	134.757	134.757			6
2022.08.17	11:35:42.571	134.755	134.755			6
2022.08.17	11:35:42.671	134.756	134.756			6
2022.08.17	11:35:42.777	134.757	134.757			6
2022.08.17	11:35:43.540	134.755	134.755			6
2022.08.17	11:35:43.632	134.754	134.754			6
2022.08.17	11:35:43.855	134.751	134.751			6
2022.08.17	11:35:44.058	134.752	134.752			6
2022.08.17	11:35:44.286	134.751	134.751			6
2022.08.17	11:35:44.384	134.752	134.752			6
2022.08.17	11:35:45.254	134.751	134.751			6
2022.08.17	11:35:45.443	134.752	134.752			6
2022.08.17	11:35:46.190	134.751	134.751			6
2022.08.17	11:35:46.296	134.752	134.752			6
2022.08.17	11:35:47.800	134.749	134.749			6
2022.08.17	11:35:47.903	134.751	134.751			6
